TAID,Pubchem CID,IUPAC Name,SMILES,Canonical_SMILES,InChIKey,rat_intravenous_LD50
TOX-35732,78138350,"5-(cyclopropylmethyl)-16-(2-hydroxy-5-methylhexan-2-yl)-15-methoxy-13-oxa-5-azahexacyclo[13.2.2.12,8.01,6.02,14.012,20]icosa-8(20),9,11-trien-11-ol",COC12CCC3(CC1C(C)(O)CCC(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)CCC(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,GBZWEJDRTZPHRK-UHFFFAOYSA-N,5.019998078
TOX-52297,71993,[1-(azanidylmethyl)cyclohexyl]methylazanide;platinum(2+);sulfuric acid,O=S1(=O)O[Pt]2(NCC3(CCCCC3)CN2)O1,O=S1(=O)O[Pt]2(NCC3(CCCCC3)CN2)O1,KMLCRELJHYKIIL-UHFFFAOYSA-N,5.032790954
TOX-28913,35758,10-(1-methylpiperidin-4-ylidene)-9H-anthracen-9-ol,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,HLBRHTFSMMEHPK-UHFFFAOYSA-N,5.033116841
TOX-40192,43481,ethyl 1-(3-oxo-3-phenylpropyl)-4-phenylpiperidine-4-carboxylate,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1,CCOC(=O)C1(c2ccccc2)CCN(CCC(=O)c2ccccc2)CC1,NCYHUVAPYMVPKC-UHFFFAOYSA-N,5.044341358
TOX-3942,351727,"(11-amino-7-methoxy-12-methyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl)methyl carbamate",COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,NWIBSHFKIJFRCO-UHFFFAOYSA-N,5.047056692
TOX-70034,968922,"ethyl N-[11-[2-(cyclohexylamino)acetyl]-5,6-dihydrobenzo[b][1]benzazepin-2-yl]carbamate",CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC1CCCCC1)c1ccccc1CC2,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CNC1CCCCC1)c1ccccc1CC2,PNPWETXXVVZPMS-UHFFFAOYSA-N,5.056638097
TOX-78483,2324,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1,QZVNQOLPLYWLHQ-UHFFFAOYSA-N,5.060329478
TOX-39634,62156,methyl 1-(2-phenylethyl)-4-(N-propanoylanilino)piperidine-4-carboxylate,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1,YDSDEBIZUNNPOB-UHFFFAOYSA-N,5.065863822
TOX-5834,965,octadec-9-enoic acid,CCCCCCCCC=CCCCCCCCC(=O)O,CCCCCCCCC=CCCCCCCCC(=O)O,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,5.070758013
TOX-40084,173755,N-[4-acetyl-1-(2-phenylethyl)piperidin-4-yl]-N-phenylpropanamide,CCC(=O)N(c1ccccc1)C1(C(C)=O)CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1(C(C)=O)CCN(CCc2ccccc2)CC1,QWGNBDHHZUUXTP-UHFFFAOYSA-N,5.07157921
TOX-16381,4486246,"(14-oxo-7,15-diazatetracyclo[7.7.1.02,7.010,15]heptadecan-4-yl) 1H-pyrrole-2-carboxylate",O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1,O=C(OC1CCN2CC3CC(CN4C(=O)CCCC34)C2C1)c1ccc[nH]1,YFRYJFMFQOBOSY-UHFFFAOYSA-N,5.076098907
TOX-48784,3054747,"8-(dithiophen-2-ylmethylidene)-5-methyl-1,2,3,4,6,7,9,9a-octahydroquinolizin-5-ium",C[N+]12CCCCC1CC(=C(c1cccs1)c1cccs1)CC2,C[N+]12CCCCC1CC(=C(c1cccs1)c1cccs1)CC2,TXMBHDSFOLYWLK-UHFFFAOYSA-N,5.087862886
TOX-39220,74328520,"13-ethyl-15-(2-hydroxy-3-methoxypropyl)-8-methyl-8-aza-15-azoniahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-14,18-diol",CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)COC)C1O,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(CC(O)COC)C1O,WEHCRDKJZFTXBS-UHFFFAOYSA-N,5.100113527
TOX-72466,121443,"(10-acetyloxy-1,2,9-trihydroxy-8,12,15,15-tetramethyl-4-methylidene-13-oxo-5-tricyclo[9.3.1.03,8]pentadec-11-enyl) 3-(dimethylamino)-3-phenylpropanoate",C=C1C(OC(=O)CC(c2ccccc2)N(C)C)CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(O)C12)C3(C)C,C=C1C(OC(=O)CC(c2ccccc2)N(C)C)CCC2(C)C(O)C(OC(C)=O)C3=C(C)C(=O)CC(O)(C(O)C12)C3(C)C,XMZFIBDTPOUHMW-UHFFFAOYSA-N,5.112993548
TOX-40082,3042857,N-phenyl-N-[1-(2-phenylethyl)-4-propanoylpiperidin-4-yl]propanamide,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2ccccc2)CC1,MEFSUFUXHLHDHA-UHFFFAOYSA-N,5.116765983
TOX-67895,60701,,CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1,CC1=C(C(=O)OCCN(C)Cc2ccc(F)cc2)C(c2cccc3c2OCO3)C(C(=O)OC(C)C)=C(C)N1,ZGRIPYHIFXGCHR-UHFFFAOYSA-N,5.128754573
TOX-32596,47326,"[cyano-(3-phenoxyphenyl)methyl] 2,2,3,3-tetramethylcyclopropane-1-carboxylate",CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,XQUXKZZNEFRCAW-UHFFFAOYSA-N,5.130731668
TOX-33907,198239,"1,2-dimethyl-1-[3-(2-methylphenoxy)-3-phenylpropyl]piperidin-1-ium",Cc1ccccc1OC(CC[N+]1(C)CCCCC1C)c1ccccc1,Cc1ccccc1OC(CC[N+]1(C)CCCCC1C)c1ccccc1,LXUSKOQJRSHNMY-UHFFFAOYSA-N,5.131637909
TOX-23340,418711,"6-[[22-[(3-acetyloxy-2-methylbutanoyl)oxymethyl]-21-hydroxy-8-(hydroxymethyl)-3,4,8,12,19,19-hexamethyl-23-oxahexacyclo[18.2.1.03,16.04,13.07,12.017,22]tricos-15-en-9-yl]oxy]-4-hydroxy-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5-(3,4,5-trihydroxyoxan-2-yl)oxyoxane-2-carboxylic acid",CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,CC(=O)OC(C)C(C)C(=O)OCC12C3CC4(C)C(=CCC5C6(C)CCC(OC7OC(C(=O)O)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7OC7OCC(O)C(O)C7O)C(C)(CO)C6CCC54C)C1CC(C)(C)C(O3)C2O,MDECBZJUSDTBAX-UHFFFAOYSA-N,5.1317392
TOX-2504,2478,4-methylsulfonyloxybutyl methanesulfonate,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N,5.136202486
TOX-40081,3042856,N-phenyl-N-[4-propanoyl-1-(2-thiophen-2-ylethyl)piperidin-4-yl]propanamide,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2cccs2)CC1,CCC(=O)N(c1ccccc1)C1(C(=O)CC)CCN(CCc2cccs2)CC1,XIWFSYHQMJMNBR-UHFFFAOYSA-N,5.138108788
TOX-4417,2900,"4-[2-(3,5-dimethyl-2-oxocyclohexyl)-2-hydroxyethyl]piperidine-2,6-dione",CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,CC1CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,YPHMISFOHDHNIV-UHFFFAOYSA-N,5.148220011
TOX-2112,4033,2-chloro-N-(2-chloroethyl)-N-methylethanamine,CN(CCCl)CCCl,CN(CCCl)CCCl,HAWPXGHAZFHHAD-UHFFFAOYSA-N,5.151887786
TOX-39221,74328519,"15-(3-ethoxy-2-hydroxypropyl)-13-ethyl-8-methyl-8-aza-15-azoniahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-14,18-diol",CCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,CCOCC(O)C[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,WSGGXOYZBAZKQO-UHFFFAOYSA-N,5.170647067
TOX-37493,171483,9-[(4-chlorophenyl)-phenylmethyl]-3-oxa-9-aza-6-azoniaspiro[5.5]undecane,Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1,Clc1ccc(C(c2ccccc2)N2CC[N+]3(CCOCC3)CC2)cc1,ZJVBBKWQENPLEK-UHFFFAOYSA-N,5.173556524
TOX-18400,26121,methyl N-(2-chloroethyl)-N-nitrosocarbamate,COC(=O)N(CCCl)N=O,COC(=O)N(CCCl)N=O,ZIVWROYTZSSKDC-UHFFFAOYSA-N,5.180188457
TOX-6157,24723,1-diethoxyphosphorylsulfanyl-2-ethylsulfanylethane,CCOP(=O)(OCC)SCCSCC,CCOP(=O)(OCC)SCCSCC,GRPRVIYRYGLIJU-UHFFFAOYSA-N,5.181751139
TOX-13061,64155,"5,7-diphenyl-1,3-diazatricyclo[3.3.1.13,7]decan-6-ol",OC1C2(c3ccccc3)CN3CN(C2)CC1(c1ccccc1)C3,OC1C2(c3ccccc3)CN3CN(C2)CC1(c1ccccc1)C3,NFNGKXBNQGZQFD-UHFFFAOYSA-N,5.185271522
TOX-7239,10156,"N-(10-hydroxy-1,2,3-trimethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl)acetamide",COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,PRGILOMAMBLWNG-UHFFFAOYSA-N,5.187989731
TOX-39260,3685,"9-acetyl-7-(4-amino-5-hydroxy-6-methyloxan-2-yl)oxy-6,9,11-trihydroxy-8,10-dihydro-7H-tetracene-5,12-dione",CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,XDXDZDZNSLXDNA-UHFFFAOYSA-N,5.208242369
TOX-28672,4166,"3-[12,14-dihydroxy-3-[4-hydroxy-5-[4-hydroxy-5-(4-hydroxy-5-methoxy-6-methyloxan-2-yl)oxy-6-methyloxan-2-yl]oxy-6-methyloxan-2-yl]oxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,IYJMSDVSVHDVGT-UHFFFAOYSA-N,5.21911278
TOX-10018,3078,8-[(dimethylamino)methyl]-7-methoxy-3-methyl-2-phenylchromen-4-one,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,ZXFQRFXLFWWKLX-UHFFFAOYSA-N,5.231578022
TOX-75886,45087,"diethyl-methyl-[5-(4,5,6,7-tetrachloro-2-methyl-1,3-dihydroisoindol-2-ium-2-yl)pentyl]azanium",CC[N+](C)(CC)CCCCC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,CC[N+](C)(CC)CCCCC[N+]1(C)Cc2c(Cl)c(Cl)c(Cl)c(Cl)c2C1,JDNFQYFHUXHBFI-UHFFFAOYSA-N,5.233782715
TOX-40087,3042858,methyl 1-(1-phenylpropan-2-yl)-4-(N-propanoylanilino)piperidine-4-carboxylate,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C(C)Cc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(C(C)Cc2ccccc2)CC1,SIKUJMOJXPGHSR-UHFFFAOYSA-N,5.234659754
TOX-7165,259992,"5-(14-hydroxy-7,11-dimethyl-3-oxapentacyclo[8.8.0.02,4.02,7.011,16]octadecan-6-yl)pyran-2-one",CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CC3OC312,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3ccc(=O)oc3)CC3OC312,ATLJNLYIJOCWJE-UHFFFAOYSA-N,5.242491735
TOX-4226,5799,"2,4,6-tris(aziridin-1-yl)-1,3,5-triazine",C1CN1c1nc(N2CC2)nc(N2CC2)n1,C1CN1c1nc(N2CC2)nc(N2CC2)n1,IUCJMVBFZDHPDX-UHFFFAOYSA-N,5.264811444
TOX-27685,34315,"N,N-dimethyl-8-nitroacridin-1-amine",CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12,CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12,VLPVTFQMSDZWRU-UHFFFAOYSA-N,5.265611459
TOX-2127,4608,"3,3-dimethyl-6-[(5-methyl-3-phenyl-1,2-oxazole-4-carbonyl)amino]-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,UWYHMGVUTGAWSP-UHFFFAOYSA-N,5.271186511
TOX-42717,193040,"N,N-dimethyl-1-nitroacridin-9-amine",CN(C)c1c2ccccc2nc2cccc([N+](=O)[O-])c12,CN(C)c1c2ccccc2nc2cccc([N+](=O)[O-])c12,YANLHQUXQQOLPT-UHFFFAOYSA-N,5.280851426
TOX-1903,3061,"3-[3-[5-[5-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-4-hydroxy-6-methyloxan-2-yl]oxy-4-hydroxy-6-methyloxan-2-yl]oxy-14-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl]-2H-furan-5-one",CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,WDJUZGPOPHTGOT-UHFFFAOYSA-N,5.292568442
TOX-35565,2982,"[cyano-(3-phenoxyphenyl)methyl] 3-(2,2-dibromoethenyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,OWZREIFADZCYQD-UHFFFAOYSA-N,5.301035154
TOX-32843,1590,"6-[4-[2-(5-hydroxy-2-methylidenecyclohexylidene)ethylidene]-7a-methyl-2,3,3a,5,6,7-hexahydro-1H-inden-1-yl]-2-methylheptane-2,3-diol",C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,FCKJYANJHNLEEP-UHFFFAOYSA-N,5.318737221
TOX-26120,4485134,"9-(1,3-benzodioxol-5-yl)-4-(3-hydroxy-4,5-dimethoxyoxan-2-yl)oxy-6,7-dimethoxy-3H-benzo[f][2]benzofuran-1-one",COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,COc1cc2c(OC3OCC(OC)C(OC)C3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3,FCOQWUOWHWHTJP-UHFFFAOYSA-N,5.321192866
TOX-6579,4790,diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,BULVZWIRKLYCBC-UHFFFAOYSA-N,5.336436384
TOX-53651,53593,2-[2-hydroxyethyl-[2-[(1-nitroacridin-9-yl)amino]ethyl]amino]ethanol,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12,O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12,SEGKYGNRPDCERU-UHFFFAOYSA-N,5.338232609
TOX-7241,2832,"1,2,3,10-tetramethoxy-7-(methylamino)-6,7-dihydro-5H-benzo[a]heptalen-9-one",CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,NNJPGOLRFBJNIW-UHFFFAOYSA-N,5.339431565
TOX-48331,3054230,1-[butoxy(ethyl)phosphoryl]oxy-4-nitrobenzene,CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,CCCCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,IDBGACONKGMGDO-UHFFFAOYSA-N,5.344319709
TOX-6576,9271,"1,3,5,7,8,9,10,10-octachloro-4-oxatricyclo[5.2.1.02,6]dec-8-ene",ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,ClC1=C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,LRWHHSXTGZSMSN-UHFFFAOYSA-N,5.359365322
TOX-46415,443046,"[cyano-(3-phenoxyphenyl)methyl] 3-(2-chloro-3,3,3-trifluoroprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,ZXQYGBMAQZUVMI-UHFFFAOYSA-N,5.362816248
TOX-6417,274159,"3-(3,14-dihydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-17-yl)-2H-furan-5-one",CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,CC12CCC(O)CC1CCC1C2CCC2(C)C(C3=CC(=O)OC3)CCC12O,XZTUSOXSLKTKJQ-UHFFFAOYSA-N,5.369356192
TOX-72577,4636,"6-tert-butyl-3-(4,5-dihydro-1H-imidazol-2-ylmethyl)-2,4-dimethylphenol",Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,WYWIFABBXFUGLM-UHFFFAOYSA-N,5.386225513
TOX-8441,4483446,"9-formyl-10-hydroxy-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid",CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1,QMHCWDVPABYZMC-UHFFFAOYSA-N,5.393985061
TOX-4130,2833,"N-(1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl)acetamide",COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,IAKHMKGGTNLKSZ-UHFFFAOYSA-N,5.397334832
TOX-18751,5152290,"13-ethyl-8-methyl-15-propyl-8-aza-15-azoniahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-14,18-diol",CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,CCC[N+]12C(O)C(CC)C3CC1C1N(C)c4ccccc4C14CC2C3C4O,UAUHEPXILIZYCU-UHFFFAOYSA-N,5.421520491
TOX-11529,422111,"(11-acetyloxy-10-hydroxy-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-2-yl)methyl acetate",CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,CC(=O)OCC12CCC(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,AUGQEEXBDZWUJY-UHFFFAOYSA-N,5.450023966
TOX-12401,76390,1-[butyl(ethoxy)phosphoryl]oxy-4-nitrobenzene,CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,CCCCP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,MEVAOLBLFMAOEV-UHFFFAOYSA-N,5.458263061
TOX-17317,165829,"8,8-dimethyl-3-(2-tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaenyloxy)-8-azoniabicyclo[3.2.1]octane",C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,BADPXOSJBUEVTR-UHFFFAOYSA-N,5.463033998
TOX-7800,5561,"2-chloro-N,N-bis(2-chloroethyl)ethanamine",ClCCN(CCCl)CCCl,ClCCN(CCCl)CCCl,FDAYLTPAFBGXAB-UHFFFAOYSA-N,5.465654732
TOX-20782,28247,"N',N'-diethyl-N-(1-nitroacridin-9-yl)propane-1,3-diamine",CCN(CC)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,CCN(CC)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12,MLPKZUBKJDQRIK-UHFFFAOYSA-N,5.467901482
TOX-17497,202424,"[2-[(1-methylpiperidin-1-ium-1-yl)methyl]-2,3-dihydro-1-benzofuran-5-yl]-[2-[(1-methylpiperidin-1-ium-1-yl)methyl]-2,3-dihydro-1-benzofuran-6-yl]methanone",C[N+]1(CC2Cc3cc(C(=O)c4ccc5c(c4)OC(C[N+]4(C)CCCCC4)C5)ccc3O2)CCCCC1,C[N+]1(CC2Cc3cc(C(=O)c4ccc5c(c4)OC(C[N+]4(C)CCCCC4)C5)ccc3O2)CCCCC1,XXYVGDUEVUPPDF-UHFFFAOYSA-N,5.514714178
TOX-17723,21226163,"2-[2-[2-[[2-[[4-[[2-[[6-amino-2-[3-amino-1-[(2,3-diamino-3-oxopropyl)amino]-3-oxopropyl]-5-methylpyrimidine-4-carbonyl]amino]-3-[3-[4-carbamoyl-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)-3-methyloxan-2-yl]oxy-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxy-2-methylpentanoyl]amino]-3-oxobutanoyl]amino]ethyl]-4,5-dihydro-1,3-thiazol-4-yl]-1,3-thiazole-4-carboxamide",CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,CC(=O)C(NC(=O)C(C)C(O)C(C)NC(=O)C(NC(=O)c1nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c1C)C(OC1OC(CO)C(O)C(O)C1(C)OC1OC(CO)C(O)C(O)(C(N)=O)C1O)c1cnc[nH]1)C(=O)NCCC1=NC(c2nc(C(N)=O)cs2)CS1,QRBLKGHRWFGINE-UHFFFAOYSA-N,5.52061223
TOX-2905,4621,2-[2-hydroxyethyl-[2-[methyl-(2-methyl-1-phenylpropan-2-yl)amino]-2-oxoethyl]amino]-N-methyl-N-(2-methyl-1-phenylpropan-2-yl)acetamide,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1,FTLDJPRFCGDUFH-UHFFFAOYSA-N,5.523796618
TOX-7639,10848,2-chloro-N-(2-chloroethyl)-N-ethylethanamine,CCN(CCCl)CCCl,CCN(CCCl)CCCl,UQZPGHOJMQTOHB-UHFFFAOYSA-N,5.531690903
TOX-25643,32267,10-[3-(dimethylamino)propyl]-1-nitroacridin-9-one,CN(C)CCCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21,CN(C)CCCn1c2ccccc2c(=O)c2c([N+](=O)[O-])cccc21,YQXLLRDBDNSHGZ-UHFFFAOYSA-N,5.558132328
TOX-33892,61996,N-[3-methyl-1-(2-phenylethyl)piperidin-4-yl]-N-phenylpropanamide,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1C,MLQRZXNZHAOCHQ-UHFFFAOYSA-N,5.562424224
TOX-25786,32369,"N,N-bis(2-chloroethyl)propan-2-amine",CC(C)N(CCCl)CCCl,CC(C)N(CCCl)CCCl,WAEDMQMDOHQPFL-UHFFFAOYSA-N,5.566107374
TOX-6008,583586,"(2-methyl-4-oxo-3-penta-2,4-dienylcyclopent-2-en-1-yl) 3-(3-methoxy-2-methyl-3-oxoprop-1-enyl)-2,2-dimethylcyclopropane-1-carboxylate",C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,C=CC=CCC1=C(C)C(OC(=O)C2C(C=C(C)C(=O)OC)C2(C)C)CC1=O,VJFUPGQZSXIULQ-UHFFFAOYSA-N,5.571080805
